date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-04-06,3324,7878005,1075972200,134.0,139.0,133.5,137.0,8.0,5501
2020-04-07,3324,7467314,1071767983,140.0,147.0,140.0,143.5,6.5,5375
2020-04-08,3324,5977722,874396315,145.0,150.5,143.0,144.0,0.5,4426
2020-04-09,3324,3911654,560355178,146.5,148.0,140.5,141.0,-3.0,3017
2020-04-10,3324,7508163,1091027798,140.0,149.5,140.0,144.5,3.5,5688
2020-04-13,3324,8902554,1314535938,146.5,151.0,143.5,146.0,1.5,6630
2020-04-14,3324,4770957,705249550,147.0,149.0,146.0,149.0,3.0,3609
2020-04-15,3324,6488464,970968362,151.0,152.5,147.0,148.0,-1.0,4820
2020-04-16,3324,3918480,582709000,146.5,151.0,145.0,149.5,1.5,2931
2020-04-17,3324,5134831,768492488,153.0,153.5,146.5,147.0,-2.5,3700
2020-04-20,3324,10163956,1562472930,149.0,161.0,146.0,159.0,12.0,7075
2020-04-21,3324,13497288,2149116716,157.5,164.0,155.0,157.0,-2.0,9841
2020-04-22,3324,15161923,2438105795,158.5,165.0,155.0,164.5,7.5,10671
2020-04-23,3324,10755350,1795131420,168.0,169.0,164.5,165.5,1.0,7870
2020-04-24,3324,3639000,600180000,165.5,167.0,162.5,163.0,-2.5,2819
2020-04-27,3324,3341814,549884938,164.5,166.5,162.5,166.0,3.0,2591
2020-04-28,3324,11431390,1996572485,168.5,179.5,168.5,170.5,4.5,8974
2020-04-29,3324,3833402,661937838,172.5,174.5,171.0,173.5,3.0,3027
2020-04-30,3324,3639183,634284342,175.0,176.5,172.5,174.0,0.5,2746
2020-05-04,3324,2433493,417486546,169.5,174.0,169.0,171.5,-2.5,1845
2020-05-05,3324,2551535,439018985,173.5,174.5,170.0,170.0,-1.5,2040
2020-05-06,3324,3977960,670064320,170.0,172.0,165.0,166.0,-4.0,3074
2020-05-07,3324,4801737,821098764,168.0,173.0,167.0,173.0,7.0,3439
2020-05-08,3324,6034829,1044011930,177.5,178.0,168.5,169.0,-4.0,4460
2020-05-11,3324,2092606,357274020,171.5,172.0,169.5,170.0,1.0,1517
2020-05-12,3324,2415719,412335868,170.0,173.5,168.5,168.5,-1.5,1842
2020-05-13,3324,2119930,355607170,170.0,170.5,165.5,168.0,-0.5,1668
2020-05-14,3324,2679177,440871174,166.5,169.5,160.5,161.5,-6.5,2097
2020-05-15,3324,3149845,508706735,164.0,165.0,158.5,161.5,0.0,2099
2020-05-18,3324,2130465,342920556,158.5,164.5,157.5,162.5,1.0,1689
2020-05-19,3324,1761671,290773057,165.0,167.0,163.5,165.5,3.0,1327
2020-05-20,3324,1223787,201170855,166.0,166.5,163.0,163.5,-2.0,979
2020-05-21,3324,1584705,261287174,165.0,166.5,163.5,164.5,1.0,1237
2020-05-22,3324,1742130,281924990,164.0,165.0,160.0,160.0,-4.5,1293
2020-05-25,3324,3015543,473031810,159.0,160.0,153.5,160.0,0.0,2235
2020-05-26,3324,4773935,787256840,162.0,168.0,161.0,163.0,3.0,3534
2020-05-27,3324,2792350,459856100,164.0,167.5,162.5,163.0,0.0,2231
2020-05-28,3324,2395732,394928512,164.0,166.5,163.0,163.5,0.5,1623
2020-05-29,3324,10509785,1777761049,166.0,171.5,165.5,169.5,6.0,7316
2020-06-01,3324,4405570,756041900,172.5,174.0,170.0,170.0,0.5,3097
2020-06-02,3324,7992574,1390218228,173.5,176.5,171.0,171.0,1.0,5880
2020-06-03,3324,3659170,637329750,173.5,175.5,172.0,175.0,4.0,2814
2020-06-04,3324,6981558,1234223540,176.5,178.5,173.5,177.5,2.5,4469
2020-06-05,3324,7571557,1353201803,182.0,184.0,174.0,176.5,-1.0,5376
2020-06-08,3324,2322333,408973941,178.0,178.5,175.0,176.5,0.0,1660
2020-06-09,3324,4613560,793160260,174.0,176.0,168.5,169.5,-7.0,3438
2020-06-10,3324,3883663,660298036,171.5,173.5,167.0,168.5,-1.0,2745
2020-06-11,3324,2688756,448380996,168.5,170.5,163.5,163.5,-5.0,2092
2020-06-12,3324,2933000,477644500,161.0,167.0,158.0,167.0,3.5,2106
